N. Shower	Energy (GeV)	Zfirst (km)	Theta (°)	Phi (°)	N. Particles
8532	1155.3	16.1926	15.2308	52.3262	32
8533	1415.64	29.3444	17.7355	-90.0226	37
8534	1204.45	8.37234	16.5728	-101.043	365
8535	1044.65	23.0733	25.4821	-51.0636	65
8536	1092.98	31.9788	18.2723	-1.26474	44
8537	1262.8	24.5684	22.179	170.909	24
8538	1057.02	18.9397	20.351	124.178	62
8539	1016.47	24.2823	8.95776	-62.7628	36
8540	1022.55	23.0688	25.3223	67.9927	29
8541	1460.84	15.6921	18.3138	-39.5773	46
8542	1146.3	18.7733	13.117	-84.9395	25
8543	1366.27	13.9991	25.5584	-111.724	54
8544	1423.49	28.4579	12.8662	70.8464	43
8545	1197.21	27.2112	12.509	-165.109	43
8546	1226.26	24.0527	8.89635	-77.1592	38
8547	1058.32	23.0524	20.5401	158.883	41
8548	1476.71	25.7499	23.5008	63.8269	42
8549	1008.02	18.5124	25.0628	174.785	18
8550	1148.09	22.0118	24.8848	-87.5146	21
8551	1027.23	27.5613	12.8907	-23.7407	98
8552	1311.7	29.4591	12.7804	-2.99523	67
8553	1283.41	17.9594	19.5286	-103.854	75
8554	1116.77	41.4033	8.0632	142.477	32
8555	1362.25	20.9226	9.76365	-175.074	67
8556	1250.52	38.1568	15.8033	-74.4951	96
8557	1483.21	25.3744	11.2226	35.5014	49
8558	1369.28	14.0009	24.2291	49.1383	263
8559	1191.58	7.71659	11.1473	-22.8134	329
8560	1377.73	14.8651	13.7544	-41.3676	133
8561	1095.39	27.8421	11.3801	-81.1994	23
8562	1422.01	29.2738	10.8926	78.2311	52
8563	1324.53	10.5989	14.2994	42.6414	117
8564	1494.75	11.4154	24.9559	-94.2947	162
8565	1025.61	32.3645	24.5658	-131.891	26
8566	1253.99	25.5525	11.0439	11.3893	336
8567	1342.1	23.446	18.3744	-145.348	57
8568	1083.7	19.1783	23.632	84.8948	43
8569	1268.1	12.3779	15.1607	133.021	95
8570	1122.35	22.1931	12.8588	-128.139	32
8571	1038.53	40.9396	10.0145	-154.287	66
8572	1193.95	18.9112	1.70945	-113.32	142
8573	1435.95	16.8549	25.6423	-42.9668	81
8574	1165.22	9.11798	24.3331	173.499	884
8575	1377.82	18.358	13.2414	-125.993	55
8576	1102.4	23.0013	16.1128	124.133	61
8577	1082.1	17.3778	18.2383	152.257	29
8578	1358.86	23.0414	25.6031	65.8685	27
8579	1483.26	18.3636	23.6483	-3.26883	79
8580	1121.05	19.73	20.5679	112.935	33
8581	1031.5	23.1861	10.265	-150.244	56
8582	1489.68	24.5596	3.96382	-161.206	35
8583	1025.02	37.302	17.8353	98.2041	62
8584	1193.55	18.5497	14.6839	-130.204	79
8585	1116.27	13.2682	16.7268	168.287	54
8586	1051.65	36.6064	20.074	113.902	31
8587	1243.49	13.1822	18.5906	-178.976	194
8588	1152.01	10.21	20.0937	171.578	104
8589	1428.41	14.4606	17.7654	-47.5667	94
8590	1351.43	16.1079	23.048	78.7936	37
8591	1341.03	41.6799	21.4994	153.432	65
8592	1032.25	24.5352	25.3455	-92.3009	16
8593	1415.77	13.0604	13.4548	98.047	239
8594	1066.99	15.0077	22.0837	165.984	189
8595	1186.99	22.8662	24.6353	-80.806	22
8596	1218.22	18.8997	20.3964	100.759	33
8597	1144.29	31.1442	12.5346	-1.9288	21
8598	1380.43	40.6698	23.6749	24.6764	31
8599	1229.76	20.6184	16.3581	-139.957	115
8600	1179.2	32.8725	14.2903	116.01	21
8601	1017.12	18.4396	8.91889	-84.1392	53
8602	1097.52	8.70222	13.3005	70.1894	104
8603	1065.55	20.0442	23.8637	62.314	37
8604	1395.92	21.8329	9.77909	-20.4068	79
8605	1389.83	31.9795	16.349	-76.0127	114
8606	1006.64	22.6779	21.3836	5.0329	32
8607	1244.51	16.3376	15.3235	-36.0626	304
8608	1421.83	29.3565	15.2039	123.4	51
8609	1117.29	12.1664	24.0207	109.172	82
8610	1180.31	19.7222	19.2722	-118.191	30
8611	1059.11	24.0973	14.4493	-42.2466	134
8612	1262.75	16.9238	10.638	174.234	131
8613	1407.48	22.7464	24.6537	-17.1385	132
8614	1202.38	29.0514	11.0665	131.598	49
8615	1417.85	18.0388	20.9244	160.368	63
8616	1274.56	16.3324	2.10776	102.046	104
8617	1283.1	20.7835	17.3227	-60.2025	74
8618	1359.25	29.9705	16.3769	38.8541	37
8619	1032.88	18.0144	21.2852	-76.2843	24
8620	1043.82	19.0752	23.1684	3.17618	325
8621	1264.62	26.7817	21.1181	-67.8558	50
8622	1277.5	16.5727	21.5809	22.6476	126
8623	1414.21	18.6448	20.6776	-119.617	34
8624	1127.33	18.6632	7.43181	161.517	70
8625	1262.61	24.0879	22.994	-172.448	56
8626	1063.67	36.4827	12.9712	13.932	24
8627	1288.93	22.6619	20.4503	139.967	26
8628	1445.01	29.2892	8.34818	-114.247	21
8629	1266.7	13.3708	22.8478	158.01	112
8630	1084.4	22.7646	8.79625	-90.7156	34
8631	1048.54	17.1038	14.4337	48.6008	28
8632	1250.73	27.7764	16.7829	4.11955	52
8633	1169.89	35.7188	25.3499	-117.84	31
8634	1479.08	19.4854	24.1637	73.6821	58
8635	1256.23	24.4344	17.5712	-173.376	26
8636	1287.59	20.0572	20.6478	-34.8758	36
8637	1491.7	12.5023	22.5112	-49.8804	126
8638	1387.35	17.3245	15.8999	14.2518	54
8639	1293.45	17.8623	18.0704	-94.2025	33
8640	1033.9	24.8705	20.647	165.045	26
8641	1411.08	19.4534	22.3533	-88.6233	35
8642	1153	19.9953	9.74385	-13.8395	62
8643	1139.73	26.4657	23.2083	164.701	30
8644	1250	16.2277	18.6691	-88.9625	95
8645	1042.74	30.0706	14.5862	-24.6261	34
8646	1128.28	35.0313	12.5168	-120.353	75
8647	1199.02	15.5731	14.846	-91.929	48
8648	1017.4	23.5235	11.4548	20.1943	50
8649	1475.27	38.4758	2.10832	-61.8158	54
8650	1455.2	30.7258	14.0517	-15.1486	38
8651	1155.45	11.8156	11.1867	138.497	68
8652	1119.03	12.4277	9.00204	97.2796	361
8653	1492.42	23.2965	23.5719	-81.4083	81
8654	1118.08	12.4412	25.7535	56.843	56
8655	1311.69	25.9863	23.3036	-10.0503	38
8656	1359.99	20.4059	10.4522	-12.7961	78
8657	1457.73	25.1928	17.5565	-32.7024	53
8658	1305.05	10.0498	24.9006	84.3213	102
8659	1253.68	20.2335	11.4215	123.543	104
8660	1109.24	26.5322	22.3612	-67.4898	7
8661	1208.7	25.5527	14.1781	-38.6933	204
8662	1286.91	22.6816	20.7686	48.2097	328
8663	1298.69	7.047	13.6277	-52.7526	638
8664	1043.29	19.4713	13.837	165.93	44
8665	1014.37	32.8301	9.96147	65.0889	26
8666	1075.22	25.0109	12.2363	132.059	18
8667	1152.37	10.2549	9.33168	170.246	212
8668	1021.8	30.0005	21.4099	41.7256	18
8669	1096.17	40.9982	21.4491	179.157	22
8670	1252.05	18.0606	18.8137	25.572	136
8671	1054.33	17.9496	20.949	-24.619	31
8672	1092.12	14.0885	21.7483	23.1985	59
8673	1349.75	27.8164	13.4705	162.853	32
8674	1169.59	24.4157	8.315	90.5605	119
8675	1023.71	11.8376	7.37308	-152.237	145
8676	1160.87	31.9011	17.3294	114.863	32
8677	1269.91	13.4746	15.655	-128.105	109
8678	1461.47	37.7055	10.4625	-89.7466	128
8679	1217.52	27.2028	11.7538	-51.5216	37
8680	1025.63	14.003	13.096	54.4986	254
8681	1145.67	27.0679	10.7923	-169.885	44
8682	1380.48	16.4662	20.6498	34.8709	195
8683	1198.56	19.976	23.7584	128.814	43
8684	1137.72	21.6949	20.5408	-59.1048	29
8685	1174.48	31.3771	20.1146	139.758	39
8686	1073.74	13.829	16.608	-119.73	260
8687	1095.62	18.7953	25.2497	26.0738	29
8688	1468.05	14.9879	20.0973	46.655	77
8689	1494.93	31.8814	14.3504	142.127	54
8690	1101.88	15.9425	21.4083	-176.852	44
8691	1398.49	21.9626	15.2386	151.059	49
8692	1162.77	16.9849	3.80853	-107.806	16
8693	1201.75	12.2104	25.1958	121.821	237
8694	1403.03	19.5629	13.3748	-40.4464	57
8695	1147.5	26.0403	12.2892	-43.678	34
8696	1458.65	15.509	14.8684	-19.2137	93
8697	1396.34	19.6655	10.1009	29.0403	47
8698	1062.16	11.9939	16.2271	-135.255	153
8699	1186.4	20.1362	14.0702	-8.68886	24
8700	1131.18	20.3874	16.9785	-65.044	234
8701	1132.11	18.9006	8.52685	66.2722	139
8702	1433.07	27.9994	23.3771	-106.725	28
8703	1209.03	12.1794	24.1955	-176.621	185
8704	1462.04	12.8292	17.189	69.4313	94
8705	1193.17	23.6062	21.4948	-15.486	61
8706	1067.65	18.0944	21.7633	145.057	186
8707	1031.77	29.8367	4.87944	93.7141	23
8708	1162.97	20.5057	22.7291	179.987	48
8709	1024.43	14.2011	20.7418	-117.7	86
8710	1229.1	18.2731	13.3119	168.785	54
8711	1124.51	20.2935	9.97045	134.78	67
8712	1236.41	11.3089	22.4998	-133.59	79
8713	1291.89	13.478	23.6218	90.8524	139
8714	1299.19	24.393	5.71932	88.718	26
8715	1342.26	11.2553	12.2751	159.989	277
8716	1168.43	22.1947	18.7864	171.407	80
8717	1333.8	23.3842	18.8488	88.015	24
8718	1390.64	39.3533	15.8671	-15.775	21
8719	1056	27.629	15.1646	-48.5946	43
8720	1022.53	29.337	9.87465	-2.80037	18
8721	1411.86	14.2385	24.828	-63.1491	99
8722	1189.04	9.01187	21.3735	19.6435	123
8723	1003.06	30.6593	21.134	-58.5288	17
8724	1034.75	30.9383	11.4536	-110.95	42
8725	1328.78	18.9186	5.17953	-144.132	26
8726	1201.35	43.5816	13.4924	155.402	316
8727	1074.85	12.9509	19.8806	120.004	186
8728	1235.93	15.4316	7.25802	-97.7965	180
8729	1021.84	32.817	11.0334	-45.962	20
8730	1306.21	15.4244	8.97276	-94.9724	97
8731	1391.32	18.7208	25.5316	111.846	34
8732	1002.87	7.43582	21.2848	-55.2783	259
8733	1277.1	21.0732	18.5646	-127.067	69
8734	1412.64	17.2896	23.3724	-82.4498	69
8735	1247.32	25.4189	0.810291	-54.517	44
8736	1186.74	20.0362	16.6697	-30.2448	113
8737	1395.2	29.1024	4.28348	83.6589	39
8738	1294.76	33.3813	25.0992	-76.8353	70
8739	1051.93	26.287	11.5129	92.1339	26
8740	1220.33	42.8274	5.6	-12.8525	18
8741	1222.56	10.519	18.0238	113.817	145
8742	1098.58	35.0368	15.6505	-19.6178	39
8743	1081.68	24.0427	24.3092	-112.265	14
8744	1071.75	15.3412	5.82874	-79.1507	145
8745	1025.46	15.047	13.3023	-30.2241	48
8746	1466.5	14.3137	20.4664	-162.915	83
8747	1462.7	13.7548	23.2171	-34.0692	53
8748	1421.11	46.7423	4.83521	176.722	28
8749	1045.27	30.768	25.614	-70.9767	50
8750	1334.77	18.416	9.95477	-134.535	48
8751	1458.38	12.5206	19.3128	131.026	666
8752	1185.25	42.399	24.1361	-48.9361	25
8753	1182.61	14.1852	21.8821	-97.7104	57
8754	1175.1	17.9531	12.1213	-84.4309	63
8755	1178.35	11.5579	21.0125	134.429	59
8756	1157.43	16.7445	7.30341	-62.5791	120
8757	1095.9	22.8998	17.0831	34.9595	138
8758	1092.29	26.1153	14.4293	24.5428	28
8759	1128.11	19.2121	23.709	103.57	51
8760	1029.23	26.1011	13.0516	23.2796	23
8761	1236.68	44.2241	7.44241	164.841	26
8762	1003.98	15.3373	16.2306	-171.463	35
8763	1084.38	24.9074	23.5962	-0.510384	43
8764	1197.15	13.3718	16.5826	-166.793	81
8765	1332.16	19.8489	24.8255	-107.021	34
8766	1205.85	29.3359	4.26299	144.675	54
8767	1361.69	28.2027	20.9174	-102.667	46
8768	1422.86	11.1954	17.7965	-111.727	120
8769	1181.57	17.8497	2.30114	-105.386	234
8770	1191.86	27.7382	21.9058	-90.2635	23
8771	1168.05	32.4063	14.2262	89.7237	19
8772	1290.59	16.8873	20.6162	168.176	60
8773	1219.16	26.2057	12.4648	134.421	71
8774	1348.88	26.5792	23.7324	160.291	42
8775	1236.16	22.0281	19.0647	41.3977	32
8776	1263.84	22.6167	22.2578	-155.699	54
8777	1037.56	17.8859	21.1014	9.69019	37
8778	1059.38	22.3791	22.8827	-88.5676	60
8779	1155	24.5102	16.1705	-7.12555	72
8780	1061.83	22.1395	16.9382	-128.804	36
8781	1067.83	21.7668	11.7329	125.129	28
8782	1357.61	23.8511	25.5352	109.082	21
8783	1169.99	17.0553	19.6822	-34.0316	49
8784	1190.55	32.5434	20.0399	-42.1572	15
8785	1089.32	23.3232	20.3517	16.5821	20
8786	1037.18	19.2938	16.7399	90.4496	72
8787	1406.92	19.0348	18.9196	99.5591	37
8788	1238.66	26.079	15.9078	174.571	44
8789	1027.83	16.7242	22.8225	151.391	69
8790	1090.53	30.301	11.906	115.153	40
8791	1015.03	14.9123	12.7872	-126.265	46
8792	1254.62	23.6246	18.9322	16.2551	42
8793	1045.96	17.8595	13.727	77.3515	32
8794	1155.21	11.0138	13.6397	-31.4428	67
8795	1033.05	23.7932	18.186	-129.936	32
8796	1228.82	22.7504	8.40407	54.6495	62
8797	1013.69	50.6496	12.8956	175.783	22
8798	1197.07	40.0837	5.91162	107.156	37
8799	1185.28	12.7281	15.0794	-66.344	66
8800	1192.62	20.8097	15.4027	-20.3599	50
8801	1261.26	11.8001	15.336	-129.408	183
8802	1397.43	10.3341	14.493	-101.142	384
8803	1198.53	18.369	5.15534	79.6499	64
8804	1340.38	19.5302	12.6102	26.8009	46
8805	1114.98	28.4085	13.275	-51.0726	43
8806	1308.63	23.2805	4.6529	-11.8316	25
8807	1211.51	12.1029	12.1337	121.843	101
8808	1227.05	16.1744	14.5129	-162.595	54
8809	1360.89	19.3134	15.6438	-94.785	55
8810	1306.57	15.0535	24.7843	-147.594	1107
8811	1296.93	24.6422	22.2009	96.0048	26
8812	1173.06	5.74749	13.8537	3.48268	564
8813	1066.03	32.9034	24.5274	-102.203	22
8814	1036.37	35.8435	2.37543	-24.028	16
8815	1157.48	15.0452	22.0444	-154.484	55
8816	1026.88	29.2212	9.9684	127.44	24
8817	1117.37	18.6556	18.3166	-79.6548	50
8818	1025.67	28.151	10.6853	20.7163	42
8819	1055.73	31.3731	19.2492	-50.5131	58
8820	1031.27	11.5336	25.5994	141.283	57
8821	1126.33	19.3474	17.998	-84.5513	47
8822	1382.98	16.6796	21.5884	134.338	352
8823	1269.43	19.2845	9.80754	-94.2664	56
8824	1237.13	16.2019	25.043	-26.5085	80
8825	1087.41	29.8295	25.5887	33.5088	60
8826	1398.74	19.1527	16.4765	118.109	75
8827	1007.57	29.2723	12.0492	11.7165	26
8828	1085.06	11.5501	23.9175	-90.7903	109
8829	1003.35	12.425	16.4982	-14.1961	49
8830	1383.21	27.6911	20.9597	-141.193	70
8831	1145.64	10.4792	10.0984	-102.708	196
8832	1250.74	24.6661	15.4906	5.18838	383
8833	1229.25	25.0623	12.8777	-159.426	38
8834	1445.46	23.8145	21.2552	-137.361	48
8835	1112.77	27.0105	23.9845	95.2657	44
8836	1024.49	18.9641	19.5865	-147.347	20
8837	1219.55	20.1964	16.0364	169.852	36
8838	1184.83	19.6483	10.2783	-77.6316	38
8839	1189.48	26.606	24.0351	122.615	39
8840	1107.16	22.7618	25.189	-86.2808	25
8841	1038.5	24.8617	8.46969	-27.9002	53
8842	1331.1	18.0041	22.9892	177.916	51
8843	1230.51	32.8817	1.90571	-37.8138	36
8844	1176.15	39.4365	17.0533	40.8565	15
8845	1339.13	25.2285	24.5668	62.6418	31
8846	1423.74	22.5741	20.4946	-68.4581	29
8847	1327.51	6.95343	14.642	28.7254	358
8848	1179.39	11.3399	13.2681	-43.1998	190
8849	1030.75	13.9069	20.596	141.478	45
8850	1007.53	13.2127	20.7397	103.005	36
8851	1283.01	19.9336	25.4224	-129.773	28
8852	1162.65	13.7991	18.4051	-156.44	65
8853	1096.6	13.5658	17.6072	-83.7787	52
8854	1220.46	30.7794	2.88991	49.5845	31
8855	1412.52	9.77732	9.81019	147.034	558
8856	1162.62	10.4363	11.6506	120.337	126
8857	1020.15	15.3731	8.82898	-127.677	7
8858	1420.06	39.3281	25.0837	-127.004	41
8859	1199.07	19.0222	15.6824	94.5912	44
8860	1160.2	22.4555	16.2207	-88.0354	275
8861	1241.49	28.5881	21.1273	132.523	57
8862	1225.22	6.16255	16.0305	13.4697	543
8863	1049.5	33.8475	13.5373	170.907	115
8864	1095.54	23.5563	22.9979	100.312	82
8865	1095.51	10.4703	16.0068	131.448	801
8866	1212.68	35.4205	22.0747	-80.0716	38
8867	1020.49	31.8882	20.4212	-179.115	24
8868	1293.08	27.2939	17.6157	147.337	75
8869	1057.18	11.9967	11.3482	94.724	449
8870	1306.24	37.4353	18.1069	158.67	66
8871	1440.76	24.2552	7.53361	-165.539	36
8872	1499.06	14.6789	7.98755	-178.072	92
8873	1354.36	17.9788	15.2737	-80.8357	49
8874	1262.92	25.7884	23.5154	69.5426	63
8875	1263.2	20.6389	22.5085	-43.8772	38
8876	1246.99	28.6551	24.5183	-92.7344	37
8877	1188.53	9.1516	10.0741	-106.446	248
8878	1077.75	38.7859	8.2484	60.7009	25
8879	1196.61	12.1969	7.6692	-168.682	127
8880	1256.32	23.7429	21.1297	-84.2767	123
8881	1030.02	12.2205	14.6567	160.006	103
8882	1253.03	25.5976	19.0505	-84.1421	129
8883	1215.42	25.1776	25.653	-94.4946	39
8884	1209.89	13.8956	8.25417	-64.0012	98
8885	1276.09	25.3638	16.9926	-26.8047	117
8886	1211.44	25.7309	25.439	56.9125	29
8887	1439.36	18.3566	25.2586	14.1354	97
8888	1161.15	16.3333	14.6407	137.065	38
8889	1204.4	27.5976	25.2714	-153.858	30
8890	1037.24	33.7619	25.5085	59.7813	37
8891	1207.96	19.9439	24.2081	2.04232	48
8892	1276.32	14.0015	9.64019	-172.737	99
8893	1216.53	21.7876	22.5755	-155.826	55
8894	1272.45	16.0497	25.4326	158.72	39
8895	1169.91	18.2512	15.4815	-95.0852	89
8896	1115.55	15.4387	20.8378	-132.983	14
8897	1091.74	28.0532	17.3337	38.3782	32
8898	1020.87	19.476	24.4851	-14.4823	22
8899	1303.47	17.7636	22.3365	-159.634	128
8900	1144.93	14.8568	12.0198	-172.529	39
8901	1371.46	23.2187	16.6959	-115.52	95
8902	1350.23	21.512	15.5709	146.996	57
8903	1469.97	19.891	14.7418	154.755	34
8904	1047.69	27.2013	10.7507	-178.434	26
8905	1145.01	17.007	25.5183	-175.67	38
8906	1306.56	23.229	16.1072	89.7409	266
8907	1079.08	18.5436	24.6601	-46.6358	78
8908	1361.01	18.5523	22.2468	117.995	46
8909	1077.11	29.639	25.4547	43.9493	17
8910	1163.18	23.0945	8.76936	133.928	52
8911	1455.2	40.3982	24.6325	-9.52075	82
8912	1323.28	36.2932	21.8501	179.868	28
8913	1190.98	10.668	10.0701	-52.1055	113
8914	1108.13	31.7936	9.61475	59.3029	45
8915	1089.43	16.5008	22.5043	-177.915	45
8916	1083.07	23.8375	20.264	-168.656	52
8917	1306.24	35.5871	5.56097	14.8618	93
8918	1098.45	12.8501	19.6624	47.8989	84
8919	1377.97	21.459	23.318	32.0982	60
8920	1430.03	16.2545	17.1401	-74.4012	38
8921	1007.59	13.5409	8.71496	-146.845	252
8922	1213.45	22.2709	18.0433	-89.4905	102
8923	1223.35	25.0533	9.66111	68.2014	65
8924	1233.63	22.6718	16.258	-88.4961	60
8925	1467.06	24.717	19.5852	-153.277	492
8926	1143.87	18.6798	23.7177	-13.8024	19
8927	1171.75	34.586	17.9	-173.708	30
8928	1343.04	22.018	11.3121	-61.6939	44
8929	1175.94	22.1633	24.2935	46.8894	325
8930	1162.21	14.0356	24.4463	-56.2691	68
8931	1038.48	15.837	10.6164	-86.2193	104
8932	1331.72	25.773	16.0626	86.4083	25
8933	1246.67	17.9699	11.1863	-118.298	42
8934	1259.39	47.3898	23.2593	-42.2167	20
8935	1469.94	12.4609	11.3333	-1.66858	185
8936	1402.81	19.9553	23.3732	-128.692	26
8937	1277.59	30.7862	15.1404	-14.7969	37
8938	1016.5	12.129	25.6664	97.7079	54
8939	1003.31	19.7782	15.3885	129.401	22
8940	1488.09	21.5197	8.80608	137.492	48
8941	1116.68	13.328	10.9124	-136.082	81
8942	1114.92	21.7751	23.6644	170.709	26
8943	1055.68	11.6495	21.0886	158.033	225
8944	1359.24	25.8531	20.1788	-147.315	54
8945	1087.21	27.2314	20.6163	15.2905	33
8946	1009.44	27.4207	16.347	-166.815	24
8947	1065.11	21.4256	17.7438	-160.093	35
8948	1452.73	21.8397	12.9405	-42.1366	35
8949	1045.56	34.5068	11.9287	-14.991	47
8950	1281.13	21.0299	14.601	0.683931	48
8951	1168.08	51.4109	19.0955	179.894	34
8952	1336.82	22.1467	9.03003	32.2959	266
8953	1191	9.02144	14.3018	29.119	355
8954	1353.03	23.9695	23.5844	77.5541	46
8955	1340.94	22.9374	24.1754	103.785	90
8956	1046.13	23.408	20.3919	-89.6169	35
8957	1310.74	13.9094	19.6793	142.374	73
8958	1130.73	26.1841	25.4949	-56.1678	20
8959	1034.25	21.1803	22.7883	-157.94	29
8960	1417.25	28.6885	22.6924	-139.76	102
8961	1060.59	17.5447	15.5532	-141.247	34
8962	1103.83	20.5918	6.95886	134.762	40
8963	1429.33	15.3798	12.5448	-62.4971	79
8964	1178.32	20.7599	21.5432	43.0081	27
8965	1149.25	24.6696	16.3423	171.981	38
8966	1231.56	28.3176	7.57089	-23.3448	32
8967	1197.13	36.1716	25.6244	-98.6038	18
8968	1045.9	35.6207	14.8308	-58.1271	35
8969	1081.21	21.6357	24.6039	-33.945	25
8970	1247.45	10.3617	16.5567	-20.2453	164
8971	1068.99	10.5708	16.1629	-51.5572	68
8972	1093.49	32.2378	25.7676	49.4175	29
8973	1103.22	20.1067	15.1947	66.921	31
8974	1147.92	21.442	24.762	104.092	25
8975	1069.12	25.8479	11.4425	48.1626	15
8976	1088.02	15.6188	18.9305	126.528	131
8977	1203.29	16.0767	20.134	-144.764	106
8978	1408.91	14.473	18.7427	-178.193	48
8979	1010	13.876	24.3237	79.6097	100
8980	1402.92	17.2322	18.2587	23.4148	44
8981	1333	21.0443	6.59878	37.1318	187
8982	1322.7	27.0924	25.6495	-111.741	42
8983	1076.21	20.7064	13.8847	-11.8597	45
8984	1016.69	18.4642	18.5293	6.01138	34
8985	1092.06	29.3673	24.7186	31.3484	32
8986	1259.27	13.3382	14.986	21.1961	51
8987	1201.84	14.3161	23.2678	-15.0412	60
8988	1447.06	12.7042	23.7985	71.8053	54
8989	1350.75	20.7618	23.8482	-47.454	74
8990	1329.55	11.9035	4.70955	-155.276	128
8991	1271.78	19.0508	23.4758	-140.578	23
8992	1317.65	27.7053	8.62751	73.1504	144
8993	1209.11	12.9243	25.6691	-168.565	260
8994	1207.2	30.0359	10.4998	-17.9947	158
8995	1305.38	24.8632	16.0852	4.78169	46
8996	1053.84	14.8048	22.2455	-5.26368	66
8997	1399.66	21.0674	21.5311	71.5815	23
8998	1309.29	19.7863	23.8664	159.247	30
8999	1066.86	19.9786	19.5743	0.322836	24
9000	1386.24	28.469	13.3722	20.6483	29
9001	1363.76	19.6148	22.3862	142.634	76
9002	1022.68	16.9003	10.1203	-131.212	108
9003	1260.95	37.9	24.2493	116.303	19
9004	1016.12	9.77655	24.5893	-80.1067	131
9005	1130.29	22.7168	25.4331	62.3888	22
9006	1387.27	19.2253	20.7542	101.152	48
9007	1196.65	15.6934	13.6066	-42.983	56
9008	1277.24	17.3472	11.7617	-30.6984	51
9009	1349.23	17.3079	20.3413	-86.0809	237
9010	1301.49	16.1148	22.0072	156.975	207
9011	1263.4	24.1927	19.4629	-2.53944	47
9012	1296.74	22.9992	12.47	-119.703	43
9013	1061.26	21.7129	19.2321	95.0322	25
9014	1095.14	28.8096	19.8354	43.76	24
9015	1474.66	26.8516	16.7667	-46.8531	67
9016	1324	30.1711	19.5976	28.5631	18
9017	1106.8	20.9781	19.0613	128.497	57
9018	1477.76	35.3246	21.3865	129.028	32
9019	1131.63	21.1393	9.90196	-120.509	32
9020	1065.89	12.4999	25.1871	173.371	71
9021	1495.2	12.4874	4.01645	-134.793	197
9022	1326.41	16.9661	13.9385	-133.265	57
9023	1183.69	19.6797	22.9573	-72.2952	34
9024	1056.89	30.8863	20.0434	-179.879	21
9025	1215.73	29.4867	4.47472	49.5943	27
9026	1194.33	11.6067	23.1212	-106.551	30
9027	1209.02	13.1219	17.2708	102.795	1000
9028	1331.97	14.6193	12.4341	-98.1925	246
9029	1223.83	19.1635	9.18806	163.24	239
9030	1047.62	15.3632	14.2232	-55.936	34
9031	1103.45	27.9218	20.5291	93.6768	14
9032	1349.95	29.4189	5.92645	-143.903	114
9033	1237.35	11.0955	12.0012	77.0895	695
9034	1026.73	25.0851	24.4996	2.02434	321
9035	1104.99	29.8135	22.1773	147.495	21
9036	1185.28	17.2488	24.1242	39.7278	50
9037	1168.72	23.6303	20.5699	-115.543	23
9038	1063.89	24.2421	21.8456	148.127	36
9039	1173.72	26.2052	25.2574	-79.9685	19
9040	1101.36	26.211	3.27294	172.559	35
9041	1033.01	19.8537	10.0402	-114.149	42
9042	1168.04	34.7982	2.97977	-69.9778	65
9043	1114.85	18.502	10.4986	-149.323	83
9044	1011.17	15.2588	21.3378	-40.702	40
9045	1366.81	23.3696	7.19915	-98.2085	310
9046	1047.1	20.1362	4.52555	-2.79314	45
9047	1194.23	25.2044	18.0084	-26.7425	20
9048	1462	15.7664	9.30559	-5.81775	115
9049	1326.56	12.8248	22.3273	-174.788	39
9050	1059.38	25.9455	7.46036	-102.342	26
9051	1431.16	15.7145	11.8199	165.157	47
9052	1097.34	21.4138	16.1078	-121.518	30
9053	1418.52	14.2359	15.426	1.45815	100
9054	1014.79	50.5496	18.4604	-58.8468	27
9055	1022.34	18.4154	10.6822	-137.112	38
9056	1002.6	21.6136	19.4092	-117.602	25
9057	1362.91	22.3922	25.0822	13.5632	70
9058	1430.87	24.566	23.4132	94.1459	30
9059	1185.96	14.8099	21.4172	-51.5867	96
9060	1100.81	18.4507	24.7237	-2.72389	118
9061	1327.26	11.7153	14.4493	-114.539	242
9062	1090.46	16.1766	24.8984	140.769	47
9063	1178.46	19.0432	15.7082	54.2002	87
9064	1328.51	13.2891	23.1399	117.077	69
9065	1217.82	30.6266	23.1148	-149.08	22
9066	1041.39	28.1639	17.4274	-149.049	29
9067	1079.62	15.8685	21.2104	33.2908	349
9068	1286.4	30.0994	22.7598	-47.6059	21
9069	1397.94	34.6259	19.5557	66.702	32
9070	1115.46	33.9801	23.9631	23.0132	27
9071	1212.87	13.6828	6.5321	-123.189	84
9072	1312.82	18.8457	20.8116	-123.115	32
9073	1006.47	19.5538	18.2435	104.001	34
9074	1216.36	19.8208	8.67889	83.0744	79
9075	1173.86	16.309	16.4004	88.4834	38
9076	1129.32	17.9626	7.24255	-13.6586	27
9077	1354.28	27.2321	9.98581	126.957	62
9078	1006.19	13.0002	25.476	-5.54999	41
9079	1002.98	13.8773	15.7035	12.9204	34
9080	1227.71	32.3408	9.43415	-144.281	25
9081	1368.8	13.3191	17.2484	165.536	51
9082	1010.91	15.8417	14.0057	165.272	52
9083	1014.27	14.0452	18.0586	159.95	42
9084	1452.79	27.2892	20.0811	54.908	53
9085	1075.04	17.0974	10.9079	37.8082	91
9086	1171.24	15.1317	14.7181	-120.218	51
9087	1066.74	31.667	23.1718	-142.636	19
9088	1058.62	15.3408	16.8529	-141.148	91
9089	1025.74	25.113	16.3729	92.3371	83
9090	1108.43	17.5725	13.246	-13.7974	69
9091	1499.84	20.6504	23.2748	147.862	34
9092	1323.6	22.1489	24.6754	-175.239	105
9093	1176.71	21.8701	19.6086	142.767	38
