NShow	Energy	ZFInt	ZhAng	AzAng	NParticles
71148	45.2051	18.8003	22.4976	-123.11	1
71149	20.1724	22.0207	16.3719	-145.025	1
71150	40.7895	18.9635	22.787	5.33812	1
71152	21.2343	22.7832	20.9696	-49.6451	2
71155	45.3442	21.9585	11.386	104.609	1
71156	27.4968	31.0576	23.2695	-56.9947	2
71161	27.3468	17.2232	15.699	50.737	5
71171	60.3982	24.2531	13.5374	32.0159	2
71172	18.7556	13.928	24.7207	-142.734	2
71173	11.0626	16.5765	13.0118	-77.6217	1
71176	26.0483	22.7661	10.081	9.37762	2
71185	28.5808	23.7598	5.65429	104.965	1
71187	13.6981	20.2826	5.76852	45.67	1
71189	38.4947	17.6302	23.8568	67.845	1
71190	30.8478	23.5174	23.1888	51.9082	2
71192	19.8384	22.1278	18.0173	146.346	1
71194	29.2748	19.158	11.033	-132.277	2
71198	15.8914	20.0408	23.3375	-90.2338	1
71202	10.8075	18.5829	22.8295	33.7476	1
71204	26.7495	23.6815	8.63048	68.6157	1
71205	28.4124	20.8158	20.7371	29.5965	1
71208	41.8092	17.4415	18.9047	114.691	1
71211	20.4633	26.4543	5.70602	69.8211	1
71212	11.5587	26.6303	16.1943	-116.254	1
71221	26.2546	7.42459	24.8385	-72.4765	1
71223	12.4568	16.8091	16.1472	-86.7987	1
71233	113.713	16.9806	9.60335	-167.839	4
71243	74.6655	22.2229	24.9859	-74.7179	5
71245	59.5198	14.1075	19.1193	-142.361	3
71246	20.3136	21.1261	13.1847	-93.746	1
71252	34.2794	10.7903	17.9195	162.784	2
71255	20.8041	15.3166	18.5233	119.086	1
71256	18.5	13.5203	20.0702	115.255	1
71259	22.4457	25.5858	25.4486	159.101	1
71260	52.1915	14.1731	17.3696	13.0829	1
71269	17.428	13.7561	14.6049	-111.434	1
71274	562.567	25.371	25.0498	152.028	20
71275	26.2988	16.5117	22.0786	-32.5594	1
71278	11.0143	20.5926	7.80542	-47.2337	1
71281	126.92	18.1548	16.343	86.7802	7
71284	58.3957	28.7875	25.6156	148.463	1
71287	21.5562	12.0062	13.3339	-38.9687	1
71289	14.0482	16.4253	16.6879	-6.82943	3
71296	54.5521	12.3638	17.0225	-11.1231	2
71300	58.1195	19.7084	14.9405	49.0305	2
71303	32.9891	34.1594	18.6919	-69.9464	1
71305	43.0862	14.2861	7.87082	-106.375	5
71312	15.7251	22.7128	8.0952	22.4453	1
71314	28.7191	27.9155	15.8891	-144.376	1
71316	10.2197	32.3387	24.6551	21.1316	1
71322	21.7786	20.4497	19.1407	-36.2291	1
71326	41.8556	23.9166	22.1545	-171.543	2
71328	59.3425	16.9963	22.2497	-153.882	7
71332	22.8926	14.3139	10.6962	-123.567	2
71337	47.3111	14.724	20.435	-172.239	1
71341	15.4345	24.2585	12.4687	-33.7754	1
71346	30.4446	13.5735	25.6549	-54.6653	1
71354	22.0892	25.2224	12.4848	135.416	1
71363	206.359	22.4853	12.1488	24.8349	3
71365	24.2845	19.4031	14.3019	-79.9834	1
71374	39.6699	23.8755	25.174	-144.607	1
71375	23.0098	15.3771	4.75465	167.025	2
71378	19.9233	25.3808	16.4852	-165.911	1
71379	71.4438	18.8631	6.49505	-93.1073	2
71381	17.5148	19.3279	21.4935	141.006	1
71383	48.1225	15.856	13.6698	-148.585	1
71385	23.4792	14.3522	9.31163	-132.868	1
71388	89.5181	14.9244	20.8447	-155.531	9
71389	47.1538	18.0148	14.8482	134.431	8
71391	20.8633	24.4478	21.6294	-53.166	1
71402	16.4667	13.5924	14.1348	23.4164	1
71409	37.3498	10.5631	20.7179	-120.43	2
71417	27.3173	35.6993	22.9268	-129.088	9
71418	32.0419	15.9301	16.158	87.5648	1
71422	12.8173	19.8566	23.4521	145.325	1
71429	56.1471	15.9137	18.2563	-171.251	1
71430	36.6219	21.7017	19.506	-85.9505	2
71432	10.8293	10.5754	24.8458	-21.1663	2
71435	21.826	28.795	24.4154	31.3418	1
71442	15.5372	21.9687	4.44675	-7.64678	1
71444	161.19	11.5202	12.1736	-29.4975	9
71445	482.235	33.0417	23.0807	-147.653	24
71446	36.0699	29.1962	15.6391	-118.306	1
71448	19.7529	15.9622	22.2965	134.119	1
71454	13.0146	21.7755	21.8427	-56.9377	1
71456	28.2984	19.2053	22.6723	31.1036	1
71472	10.0185	13.2073	6.94168	106.453	1
71475	39.7786	29.8267	13.5555	60.3831	1
71476	64.2338	15.2458	21.0231	-105.129	1
71478	13.393	19.9023	17.1442	-51.6353	1
71484	56.8087	29.0197	25.1283	-138.297	3
71487	10.3771	17.8204	17.4499	-155.818	1
71494	11.3996	12.3647	22.5006	-74.2062	1
71496	24.7419	23.9583	22.161	-135.822	1
71503	23.8204	13.4234	24.4984	155.719	1
71504	26.5297	20.4137	12.8402	102.911	4
71506	15.851	24.057	20.8901	139.25	1
71512	36.9689	18.2563	23.0778	167.614	1
71514	40.6721	8.18817	17.1385	107.476	1
71515	286.614	23.9001	11.8731	-10.369	9
71518	239.432	23.9315	21.059	116.292	10
71519	33.6089	23.0837	4.99972	-47.6182	1
71520	17.5072	9.17378	24.8074	104.54	3
71521	14.0459	17.3108	21.0579	84.1773	1
71531	27.0922	28.4893	18.6778	-137.462	1
71533	144.191	28.2118	15.0986	120.46	3
71535	15.6035	15.8617	15.9022	-32.8581	1
71543	30.6252	14.9163	18.5592	116.522	2
71545	14.562	23.2304	9.97788	151.84	1
71547	20.2355	23.039	25.1701	-86.4798	1
71551	16.4041	17.3138	13.7903	-88.8564	1
71552	30.8127	17.4488	10.4145	49.8463	1
71554	23.9153	21.8791	19.8193	-35.4086	2
71555	35.4987	37.7428	7.142	-31.0843	1
71556	123.587	19.0455	20.1784	-177.68	4
71557	16.5924	17.9321	23.0625	-44.0608	1
71559	111.074	16.2002	22.5643	-28.6312	5
71563	105.601	21.5732	22.6968	-76.8528	4
71572	26.2701	20.6749	20.5028	34.3834	2
71575	12.1757	22.1314	16.437	-46.3872	1
71580	33.2886	19.1367	11.5956	-156.449	2
71582	72.5466	39.6899	24.2572	-145.971	2
71583	16.811	13.7838	16.3354	36.5546	1
71584	45.8919	25.0678	12.889	132.719	1
71590	17.7678	13.0797	14.5905	135.805	1
71606	82.1177	28.4149	24.6973	85.0756	1
71608	11.8428	25.0137	18.9878	119.478	2
71615	36.7524	14.7024	15.79	77.3367	2
71620	18.4804	20.6527	20.0704	62.2061	1
71629	210.178	30.0455	15.5074	-136.423	6
71631	30.3314	19.7683	17.5527	-152.382	1
71634	11.7702	29.0554	6.52063	-109.863	1
71635	19.0317	18.2283	5.10098	35.0868	1
71641	27.2074	19.5338	20.003	118.158	1
71643	11.108	16.3234	14.2439	3.70488	1
71655	63.4733	22.4394	14.4019	-138.747	2
71656	81.4109	19.3744	23.7908	-44.9698	2
71657	10.9246	11.413	22.1239	-21.727	2
71658	49.8121	20.1882	19.8592	73.187	2
71659	70.9352	23.7251	24.8927	39.6673	1
71663	20.5902	31.917	5.08285	153.989	1
71666	11.4687	16.6057	14.3365	154.009	1
71673	15.5277	29.5064	24.0036	90.9278	1
71680	16.4133	19.7195	15.9841	56.456	2
71687	28.0469	21.4595	10.7721	-61.3934	2
71688	25.4443	19.5733	20.8738	-117.095	1
71695	21.5457	14.4606	4.4608	-153.622	1
71700	14.1443	17.7263	13.7421	-28.0885	1
71703	26.3643	23.4229	19.811	-103.694	1
71707	46.2502	15.7259	25.3967	-133.116	2
71708	27.8429	37.3563	16.3672	156.745	1
71710	20.1166	16.3496	12.0294	4.29557	1
71718	64.3727	14.492	14.1565	-125.152	3
71722	24.3143	18.0787	18.2887	53.5203	1
71726	57.1086	25.6781	21.5537	-92.0646	1
71728	14.7574	13.4683	15.2456	149.079	1
71729	38.1232	18.6969	21.5446	-89.3174	1
71732	49.0906	28.9589	18.8912	-170.543	2
71746	54.463	18.6362	11.8363	132.15	2
71747	108.647	28.7391	20.9884	88.8463	4
71749	71.6406	10.1728	13.5866	86.4262	5
71754	18.2964	24.4082	15.3501	-142.575	4
71755	18.1772	14.7856	19.6065	-4.57764	1
71767	41.6503	12.9402	8.98134	77.7392	1
71775	11.5072	20.9365	14.9014	76.6517	1
71780	28.0286	17.3203	18.3492	41.1326	2
71786	23.2245	13.5997	16.3375	39.7297	1
71794	18.3618	19.7489	24.8881	-161.069	1
71795	74.5366	25.1037	25.6009	-22.8832	2
71796	174.708	23.8379	21.7711	23.8417	5
71798	125.208	23.1311	20.7035	10.8873	2
71800	21.9116	26.791	11.7042	101.266	1
71809	12.1077	20.0675	17.2645	-0.595226	1
71811	32.9893	15.9268	8.69708	-174.996	1
71816	32.0563	27.4092	19.0615	-63.824	1
71818	45.5032	28.5952	14.9952	56.6199	2
71820	22.3259	27.2123	23.5284	88.7148	1
71822	53.5349	21.0546	23.2845	100.957	2
71823	829.621	26.1141	18.0713	173.977	15
71826	41.6572	28.0062	12.3437	-105.8	4
71831	19.5497	14.0211	22.2456	-143.936	8
71833	113.001	9.21276	15.0799	111.31	7
71839	24.5736	17.793	18.5573	-59.1965	1
71842	41.5597	14.4554	24.9316	54.3852	1
71843	32.6534	24.0477	12.185	-4.26675	1
71851	12.5194	17.8167	12.7485	-27.3999	1
71853	12.4152	26.8412	22.7425	86.4917	1
71854	11.8881	17.2605	24.5564	-14.9548	1
71873	13.9761	40.3043	3.59543	148.224	1
71876	71.7862	26.762	13.3812	144.907	1
71879	52.7345	14.6183	12.5682	-154.279	1
71880	17.5792	18.3599	10.512	11.71	1
71881	33.0772	24.8034	23.5738	112.978	1
71890	61.8494	27.8844	7.37039	145.565	5
71893	146.429	18.1626	8.41228	-131.472	3
71903	16.3762	16.4136	21.2824	-82.4099	1
71908	65.9508	33.9352	19.1583	169.673	1
71912	83.4411	20.6861	6.81632	123.237	3
71918	14.2353	21.4067	22.6613	-124.27	1
71921	60.6425	11.9837	11.1496	21.3047	3
71924	254.605	40.0617	18.4163	-90.6144	3
71928	14.3973	20.6328	21.756	159.006	1
71935	22.2386	13.2982	23.01	-133.809	1
71937	30.6431	41.5676	14.5363	-175.117	1
71945	11.8055	18.0542	12.082	-43.292	1
71947	23.2223	27.0361	8.59634	-18.3328	1
71948	352.174	15.9031	8.41047	140.231	27
71955	284.153	20.0805	23.5985	-116.55	8
71961	19.8984	27.1291	16.4705	-36.9756	1
71969	67.4863	17.9741	24.1722	-110.421	1
71970	29.0053	27.392	10.3303	-24.7154	1
71975	268.686	17.2087	13.9209	135.896	9
71976	146.046	19.6075	25.7677	-137.715	4
71977	15.5284	19.6351	24.3463	150.74	1
71981	12.821	17.0818	13.4153	-73.5144	1
71984	30.4873	10.0128	4.02763	83.5028	2
71987	38.7925	27.7117	22.9654	-167.446	2
71989	11.3708	8.9986	10.4048	-163.265	1
71996	36.7745	28.0099	7.10674	40.1752	1
71997	25.0788	22.4124	16.9314	-89.2256	1
71999	13.2292	13.507	20.3067	-99.9838	1
72000	47.3709	22.0008	11.8375	-67.776	2
72020	53.5487	36.4338	20.4067	159.98	2
72030	29.9017	20.3225	25.1623	-62.9631	1
72037	25.5029	5.08604	19.565	-21.8855	3
72050	13.9374	17.4284	23.8649	85.9346	1
72055	34.0376	26.6147	20.4771	-150.34	9
72057	11.229	10.023	22.6607	-97.51	1
72059	29.1873	13.0544	9.01989	-174.09	4
72060	49.2854	43.6342	7.75489	16.7066	1
72062	11.9859	20.1528	14.7113	-17.7914	1
72064	17.238	20.6042	13.4947	30.0979	1
72069	10.8925	16.1894	3.97462	155.289	1
72071	20.7606	26.7526	4.8122	150.416	1
72076	23.9791	17.558	23.5417	-102.185	1
72081	300.567	20.4557	23.1684	150.41	8
72082	32.6283	20.6491	14.083	123.603	1
72085	44.4199	24.7954	15.2928	106.579	3
72096	20.8852	13.707	24.0073	33.353	1
72100	20.6743	32.4558	15.7698	-137.689	1
72101	42.6931	25.672	18.4567	68.3069	2
72110	57.6179	8.56318	17.3293	100.601	2
72120	29.5747	19.0627	10.9462	84.5945	1
72121	51.264	17.8507	2.46623	-6.41981	5
72127	133.97	11.313	12.238	101.893	3
72131	19.3366	13.2684	13.3753	24.7337	1
72134	17.6608	32.1908	21.1189	82.2432	1
72135	11.4209	18.6801	15.6527	20.2662	1
72140	31.1811	7.67469	7.45499	179.549	1
72145	13.5644	22.5593	1.57369	-29.6755	1
72147	11.4443	19.9572	20.2919	8.89724	1
72150	15.5557	22.7439	10.3809	41.4876	1
72153	28.7622	26.1559	14.9248	-149.108	2
72163	38.9558	21.6397	20.4667	35.9867	1
72164	17.7917	25.5614	23.3602	42.4955	1
72166	25.0058	26.4667	13.3066	4.35877	1
72178	21.0631	24.2967	22.005	39.9597	1
72180	27.0418	17.9479	25.3437	-42.5338	1
72195	23.2734	8.09526	24.7076	50.7611	1
72205	19.529	23.7852	14.1367	-95.1276	1
72209	15.0411	11.2982	17.0585	-69.9284	1
72212	12.4758	16.7845	23.5905	159.871	1
72215	11.328	14.0104	15.1963	86.8882	1
72221	43.9602	18.4896	24.943	-152	1
72225	29.3854	17.6138	13.719	107.314	1
72229	23.513	12.5907	21.326	49.7718	1
72233	22.4382	11.5621	6.66183	21.2975	2
72234	34.7361	16.9356	18.5433	-1.16816	3
72235	48.3937	34.4491	21.3156	-169.662	1
72236	19.5167	13.3364	20.681	14.1637	1
72238	10.5765	23.1232	10.7611	-15.0135	1
72246	56.8333	17.2687	24.0789	157.011	2
72247	133.82	18.4016	25.5493	-10.8101	4
72248	25.0903	20.2746	10.8778	-164.282	1
72249	11.0995	17.0527	24.8944	-147.81	1
72250	17.6629	18.3088	14.2592	-119.516	4
72257	46.5849	18.6769	9.78696	-93.6437	1
72263	31.1527	19.7501	16.2138	34.1573	1
72270	11.8995	18.7606	9.99946	-7.48853	1
72272	15.2992	17.5419	9.77439	-155.532	2
72280	57.9292	8.70949	12.2959	84.952	3
72294	32.9338	51.252	15.1123	169.683	1
72295	44.6234	13.0277	22.5947	79.1262	3
72300	12.5789	25.0887	22.7614	-81.0062	1
72313	46.5527	18.3726	19.4172	-141.491	6
72314	36.3866	23.4624	11.7549	-15.4385	1
72319	38.268	15.4501	23.4128	118.69	1
72320	14.3768	8.80917	9.42216	-57.3083	2
72324	21.7611	26.8669	19.7222	-15.1454	1
72328	25.2119	12.8139	16.7168	49.3758	2
72333	13.9681	15.674	3.5398	-83.5972	1
72337	25.0072	16.0866	17.595	120.836	1
72340	26.4813	17.3404	10.1917	70.7252	1
72344	11.4927	10.2405	25.5969	-17.3872	1
72346	16.8724	14.5368	2.58898	41.3553	1
72355	19.9365	10.0661	17.7982	-82.2107	1
72358	19.1701	17.1241	21.8307	-120.34	1
72361	37.7392	18.144	7.016	-53.1676	1
72364	36.8606	10.6122	23.5174	20.1853	7
72368	276.212	20.3845	2.43011	120.535	7
72377	28.3152	15.8671	22.6784	75.9602	1
72378	30.2123	30.7038	24.064	50.0716	7
72379	58.862	17.1725	22.982	-111.4	1
72380	29.563	17.1803	7.14232	-6.46853	1
72382	18.9987	9.15867	21.3646	2.4149	2
72388	28.979	26.8842	3.30676	139.574	1
72396	23.3651	15.2478	23.0291	-46.4963	2
72397	16.4132	29.1414	12.0491	69.7764	1
72401	14.9456	20.0478	18.964	69.3059	1
72402	62.4393	16.2003	24.4435	-109.737	2
72409	61.9809	17.8439	19.7646	79.1888	2
72412	51.884	14.74	18.6347	-140.855	1
72415	67.9766	21.0798	16.7337	-81.8809	2
72418	95.3883	30.5803	17.8158	-1.76367	2
72421	35.4873	25.9595	21.9418	22.9253	1
72424	74.2291	20.7562	19.3134	23.2445	2
72426	49.4995	38.4543	20.573	128.085	1
72428	37.9191	23.2288	22.5775	171.2	1
72429	128.886	21.958	22.7634	167.037	2
72437	29.8548	9.78878	17.5365	53.6002	1
72439	16.8318	11.0457	15.0086	-166.703	2
72440	61.9202	22.5048	19.3308	135.13	1
72445	42.4743	22.6657	4.75095	87.9009	1
72449	28.1709	21.8894	11.5091	155.549	1
72450	60.2512	28.0956	8.19608	49.8341	2
72451	12.2828	18.2414	18.5269	134.871	2
72452	13.4959	14.7172	20.5584	-121.233	2
72468	12.76	27.5184	23.7936	41.385	1
72471	15.9216	24.865	24.8303	119.948	1
72472	26.3121	12.5812	18.6216	11.6118	1
72475	15.2418	19.6848	20.3623	9.13259	1
72483	10.349	20.617	3.88678	76.4533	1
72484	11.8523	15.8472	20.2233	-149.331	1
72490	40.6134	16.4689	18.835	-136.597	1
72493	31.6594	16.9983	23.8818	-171.516	1
72494	20.7831	12.8392	23.6085	-43.3162	1
72497	15.2201	19.2298	24.6699	138.504	1
72509	61.2827	17.7567	23.8487	-21.488	1
72519	12.8681	16.317	18.0765	-147.134	4
72520	18.6364	23.491	18.823	-49.4866	1
72523	46.0382	14.8421	24.8092	-172.388	2
72524	65.0862	21.1513	16.4382	-137.822	3
72525	67.4528	9.38664	22.6279	38.366	9
72530	13.8867	16.718	20.6747	-3.81031	1
72533	12.5291	23.8731	4.95708	13.6918	1
72545	83.1969	17.7432	15.8093	154.741	4
72546	68.5546	28.5449	14.283	170.519	3
72550	209.624	27.1654	16.7352	129.08	11
72555	14.7012	14.8216	20.5359	-93.5356	1
72556	73.0785	28.8665	17.7942	135.585	2
72559	45.2957	18.3479	25.3849	45.5703	1
72564	47.8612	11.9658	18.1468	146.673	3
72565	23.6988	11.7603	24.053	-121.645	1
72572	16.5764	8.2282	24.4563	-40.6371	2
72575	19.755	21.4223	19.8876	135.173	1
72576	110.992	25.9043	23.1948	168.254	2
72577	19.3255	11.0601	7.66486	1.28708	1
72580	61.9934	18.5749	14.1249	13.8849	1
72584	23.0547	21.3468	10.83	-140.241	1
72591	90.6007	11.7298	15.1674	158.544	3
72597	49.7393	13.3978	20.4746	45.1574	2
72598	10.3628	17.4215	18.5073	138.354	1
72601	31.0051	12.4955	13.18	-8.70212	1
72610	23.9615	14.6153	25.1562	89.1376	1
72617	56.9908	29.2205	4.21249	-0.447756	1
72622	16.0941	8.32019	8.85509	-11.1917	2
72625	16.7313	10.3356	3.70257	82.462	1
72627	60.444	12.9044	20.5164	75.6347	2
72631	10.8116	15.5794	24.6341	-52.28	1
72638	29.2372	17.951	13.9408	-110.388	1
72644	12.9091	22.0229	19.4345	172.041	1
72652	44.8632	30.3261	15.915	73.9409	1
72654	10.7723	15.6647	23.5674	73.5844	1
72660	27.8021	20.0077	10.3765	-39.5046	1
72662	29.6248	61.3652	25.2656	-8.80608	1
72666	33.9713	32.8781	16.7353	104.761	1
72671	47.1888	16.3128	11.6586	84.1874	6
72672	22.132	17.4732	18.0571	-27.3796	1
72675	62.7559	30.268	14.0405	9.26382	1
72680	84.0842	26.4516	7.59243	66.6299	2
72683	14.936	15.1234	4.81214	48.4925	1
72686	19.8549	23.2621	25.0265	119.245	1
72688	19.2569	11.3275	9.45389	29.3526	1
72689	33.1719	15.3739	25.1084	-71.4037	1
72692	98.4401	12.3612	13.4544	-128.223	4
72693	24.614	12.4815	21.1953	125.924	1
72708	11.151	9.47922	23.8939	172.457	1
72714	117.628	17.1637	23.0169	-102.601	3
72718	70.4198	13.7159	22.8485	-131.472	4
72722	20.1265	12.994	4.88524	-59.3044	2
72726	10.5394	20.2072	16.3641	6.41494	1
72727	31.3849	17.4764	16.7758	41.8714	1
72734	27.6115	26.5373	15.6802	38.0994	1
72735	17.106	39.7805	13.8981	-64.4365	1
72736	11.4948	20.5212	8.21042	42.9262	1
72748	12.1865	19.8526	21.7713	-149.785	1
72754	25.8111	12.2635	12.1746	-9.91743	1
72758	14.8173	24.7701	13.0684	42.3565	1
72759	23.2239	12.8441	5.12904	-64.0503	3
72765	27.1583	42.6415	18.6841	143.13	1
72770	136.243	23.2302	18.5428	95.0296	1
72776	42.2224	20.8434	8.23695	103.651	2
72777	69.6156	13.8527	25.6091	175.142	1
72778	10.9287	21.3163	5.99418	-173.935	1
72783	16.3365	21.5025	9.11099	-14.8349	1
72786	51.3819	20.1517	17.5177	63.2688	2
72787	51.6511	14.3107	19.8179	-177.088	2
72788	25.0883	19.5	5.60105	-78.9365	1
72790	76.8214	17.7277	19.7018	-151.828	2
72791	33.7027	24.3084	10.221	-67.4895	1
72794	36.9907	25.1825	25.0282	-83.8531	1
72804	25.8617	35.367	14.0907	-168.912	1
72805	17.6183	12.4794	16.9972	38.3029	6
72813	20.3095	13.1211	14.9244	-167.011	1
72817	95.843	19.4804	18.442	-155.913	2
72820	11.6928	16.8681	20.9626	-66.4395	1
72821	22.468	12.0501	11.3772	47.7847	1
72824	24.3862	21.3366	25.1695	6.82707	1
72827	12.933	9.81969	24.2659	40.5102	1
72834	55.1721	25.9374	17.533	69.3447	1
72837	17.428	17.2449	16.6551	-16.5688	1
72839	10.0439	18.783	13.3526	143.084	1
72842	25.1152	21.0484	17.7573	91.6081	1
72849	35.8357	19.2197	16.4585	163.808	1
72853	133.753	19.4059	5.96497	-85.7467	5
72864	22.1189	14.7627	8.54247	-97.606	1
72865	28.0968	42.2498	12.9658	-31.3236	1
72869	16.3003	20.1682	15.847	137.838	1
72871	35.829	23.6992	2.47689	-0.107246	1
72872	32.8489	12.7931	21.0854	-91.5022	3
72874	72.0764	13.7441	19.2463	-155.178	2
72879	16.6583	31.138	19.5999	-1.40971	1
72889	10.7379	18.1231	25.1932	33.2269	1
72892	15.8963	17.6516	18.3775	-103.681	1
72898	14.1354	14.2303	16.9558	131.051	1
72903	15.7598	18.0665	23.6465	3.14118	1
72906	19.7847	30.3589	21.781	138.989	2
72909	12.4835	20.9838	21.04	21.3878	2
72921	373.391	36.3117	13.74	165.699	40
72923	43.9086	24.814	22.4844	-19.0238	1
72925	25.7078	15.4186	18.2902	62.9695	1
72926	21.2038	16.4713	21.6981	7.12788	1
72931	10.9655	22.0096	16.2017	162.323	1
72933	34.2659	15.436	22.7498	118.21	3
72938	66.481	14.2576	21.727	-172.178	1
72944	10.414	23.796	17.5978	-92.7886	1
72945	17.0869	12.8309	15.0948	84.1199	1
72946	152.733	20.6158	1.81578	-80.0264	6
72948	10.9091	17.3018	10.248	117.396	1
72950	12.3714	13.2683	12.2355	-12.1671	1
72956	152.9	11.2074	16.3533	-165.399	6
72957	48.8854	10.8935	12.6843	4.40754	2
72962	66.6357	24.0899	21.2099	-163.154	7
72965	54.2325	26.7226	9.7721	158.59	1
72967	11.3753	8.66159	17.6517	52.3907	1
72968	26.8451	14.6702	13.3046	60.8124	1
72969	24.5875	22.0313	20.7407	-135.335	1
72973	59.7605	15.5453	20.8149	-176.468	1
72974	10.8248	45.4668	7.99144	-161.688	1
72975	30.5826	8.75338	9.91945	-51.8993	2
72980	43.0931	13.1424	6.1761	-177.507	1
72983	54.5963	14.8022	16.1504	0.359442	1
72984	187.817	20.5545	11.9991	-150.45	5
72991	18.402	18.5076	14.9114	-96.9984	1
72993	27.0524	14.2401	18.974	1.01345	1
72994	27.2616	13.971	22.1576	179.803	1
72999	40.6393	29.3708	21.2873	14.0214	1
73000	25.6992	19.4978	24.4297	57.7153	2
73001	65.7438	14.7464	24.2606	138.114	4
73002	31.0162	17.3583	23.3487	-11.3225	1
73003	20.872	16.4903	18.1934	12.1072	3
73009	33.8836	69.2833	15.6499	-44.1464	1
73012	10.778	24.8011	20.4403	39.1161	1
73017	44.339	20.9621	16.8062	-149.074	3
73027	32.5384	13.65	15.8539	171.057	1
73030	18.6172	27.5954	16.9929	58.1408	1
73033	17.4845	20.0427	16.9828	-74.2409	1
73034	39.6314	15.3883	11.0375	-123.47	1
73038	16.2644	16.3138	14.0216	178.704	1
73041	18.688	12.765	3.51055	-4.82374	1
73042	136.344	10.707	13.1052	90.9392	9
73049	30.7101	8.77488	24.076	175.801	1
73059	23.3149	14.3179	1.61545	-63.1088	1
73077	55.1784	18.6079	7.49171	104.508	1
73098	29.8074	12.7381	18.1403	60.448	2
73100	26.1969	24.6567	13.5024	-45.8379	2
73102	23.7241	8.46313	9.73485	61.9332	1
73116	30.0434	14.479	10.9189	48.3926	1
73121	13.619	12.5738	23.3589	133.657	1
73128	20.9946	11.5761	23.1249	-176.462	1
73129	27.6868	19.3887	16.3588	132.466	1
73134	52.4227	29.669	17.6368	169.872	1
73136	30.4113	15.7546	20.1095	123.642	1
73139	18.8207	15.466	23.9381	-46.4937	2
73142	40.3413	25.4867	25.1872	17.3696	1
73144	60.5619	15.6902	24.6265	-124.745	1
73152	44.3765	12.0889	18.5174	-145.368	2
73155	10.7137	19.9516	25.2114	-60.5944	1
73156	21.6261	21.0017	15.5719	46.2168	9
73165	43.3076	15.7938	17.4897	-37.6069	2
73167	12.5288	15.0182	18.1699	-112.199	1
73170	47.3385	24.5534	5.05586	-79.7078	2
73172	11.7626	27.0918	21.3509	157.22	2
73179	18.1847	23.4937	13.5696	114.17	1
73181	56.0663	25.4725	23.0177	122.118	1
73184	12.4065	17.8079	19.5415	-74.5539	2
73186	15.0256	25.9727	14.9594	67.0038	1
73187	34.9678	17.3947	21.2679	134.928	1
73189	37.4691	23.995	21.1252	-73.2271	5
73193	26.5807	29.0291	19.8682	165.319	1
73195	43.8529	11.1679	23.2387	-116.208	2
73198	21.1977	26.9139	6.55611	108.624	1
73203	12.0411	22.5492	19.104	-107.977	4
73207	47.3574	31.5608	13.5621	-9.12579	2
73215	120.616	17.3042	19.0467	-28.3148	4
73216	10.7678	26.6556	24.7773	12.433	1
73219	12.0341	17.309	5.3106	133.385	1
73224	93.7669	16.7916	16.8877	86.8402	6
73233	12.673	16.45	14.0526	-120.367	1
73236	43.6095	17.4896	13.1557	61.9601	2
73237	14.8317	13.5001	7.60365	140.457	2
73244	11.9572	20.3831	25.2239	-135.049	1
73248	23.908	13.553	12.777	48.4411	2
73249	12.2075	19.9688	7.34472	-110.634	1
73251	22.9217	15.1384	25.5307	-170.756	1
73256	19.565	29.979	19.3381	-112.208	1
73260	18.5963	26.5082	7.14883	-110.688	2
73263	15.6927	19.1996	23.5408	-179.934	1
73267	10.9066	23.9064	22.786	-95.5561	1
73270	16.7362	21.6073	21.3517	157.994	1
73272	41.5246	28.2976	25.1915	20.6362	1
73274	177.219	38.9759	21.8582	74.358	1
73275	17.2529	13.4355	25.0747	79.0816	1
73280	40.7089	36.849	19.7663	31.2761	1
73285	19.9214	20.7786	9.35423	123.219	1
73288	120.649	19.1222	22.2612	-167.037	4
73291	11.6734	20.3338	20.0534	-22.7346	1
73292	15.1504	19.6254	13.5338	150.865	1
73296	18.8452	23.2576	12.9706	-47.6828	1
73302	11.3669	17.8847	24.8815	30.4119	1
73306	26.0818	14.5174	23.9145	-146.87	2
73315	15.8002	20.7785	15.2421	64.3124	1
73326	24.8622	15.2274	11.892	179.173	1
73328	23.322	16.5683	25.4069	122.92	1
73330	18.811	17.7081	16.7711	-55.6665	2
73331	84.8308	31.2473	15.6748	-168.489	1
73333	31.4278	8.8496	23.4439	-143.638	2
73338	24.6496	15.5311	7.25872	110.132	2
73341	13.9867	20.6779	21.9817	64.3532	2
73344	21.732	25.5647	8.27738	86.2437	1
73347	44.5872	18.1021	19.1575	-124.388	1
73353	22.2491	17.4915	17.7935	178.305	1
73359	44.5232	28.0484	15.0679	92.7421	3
73366	15.9282	18.4568	6.14435	-13.4384	1
73369	13.3794	25.7913	25.2875	111.718	1
73371	19.3231	16.3788	18.4153	144.973	1
73373	18.5407	8.67801	13.5827	22.3614	1
73375	58.9369	21.0069	24.709	-85.4953	2
73376	64.0343	13.2942	7.4748	-26.4042	2
73378	47.7944	27.4429	9.47957	-93.7864	2
73382	26.324	22.0504	22.6208	-51.9908	2
73388	77.5244	42.0216	11.7685	159.445	1
73390	13.6342	15.1649	10.2807	-166.562	1
73392	25.2023	14.9236	17.839	141.549	2
73395	18.281	15.5137	4.05296	69.7623	1
73397	61.7746	23.5467	21.4432	115.101	1
73399	20.1334	10.5359	19.8325	-143.767	1
